#doc name topic proportion ...
0	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170120PORPHI.txt	3	0.26395534290271133	9	0.19696969696969696	8	0.08692185007974482	6	0.06299840510366826	1	0.06299840510366826	11	0.058213716108452954	7	0.058213716108452954	2	0.058213716108452954	10	0.04385964912280702	5	0.039074960127591714	4	0.0342902711323764	0	0.0342902711323764	
1	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170512BOSWAS.txt	11	0.3160095579450418	3	0.19414575866188769	2	0.08661887694145759	1	0.061529271206690564	8	0.05794504181600956	0	0.05436081242532856	10	0.050776583034647556	7	0.04719235364396655	5	0.04360812425328555	9	0.029271206690561533	6	0.029271206690561533	4	0.029271206690561533	
2	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170125TORMEM.txt	10	0.2892628205128205	7	0.2844551282051282	11	0.07291666666666667	8	0.05849358974358975	6	0.048878205128205135	2	0.044070512820512824	0	0.044070512820512824	4	0.03926282051282052	3	0.03445512820512821	1	0.03445512820512821	9	0.0296474358974359	5	0.020032051282051284	
3	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151118BKNCHA.txt	0	0.23217726396917146	10	0.22639691714836221	9	0.20327552986512523	4	0.06454720616570328	3	0.058766859344894035	11	0.041425818882466284	1	0.041425818882466284	6	0.029865125240847785	2	0.029865125240847785	8	0.024084778420038536	7	0.024084778420038536	5	0.024084778420038536	
4	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171227DENMIN.txt	1	0.3172635445362718	11	0.27594123048668506	8	0.21533516988062443	0	0.04178145087235997	9	0.022497704315886137	6	0.022497704315886137	4	0.022497704315886137	10	0.019742883379247015	5	0.019742883379247015	3	0.019742883379247015	7	0.011478420569329661	2	0.011478420569329661	
5	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171021DETNYK.txt	3	0.29922027290448344	8	0.1764132553606238	4	0.1764132553606238	10	0.07115009746588695	1	0.07115009746588695	9	0.03606237816764133	11	0.03021442495126706	7	0.03021442495126706	6	0.03021442495126706	0	0.03021442495126706	5	0.02436647173489279	2	0.02436647173489279	
6	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170405TORDET.txt	10	0.2701822916666667	8	0.24674479166666666	3	0.17252604166666666	0	0.07486979166666667	1	0.05143229166666667	4	0.04361979166666667	11	0.027994791666666668	2	0.027994791666666668	6	0.024088541666666668	5	0.024088541666666668	9	0.020182291666666668	7	0.016276041666666668	
7	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20150415DENGSW.txt	2	0.1897689768976898	1	0.1303630363036304	11	0.12046204620462048	3	0.10066006600660067	6	0.09075907590759077	0	0.08085808580858087	4	0.07095709570957096	9	0.05115511551155116	10	0.041254125412541254	8	0.041254125412541254	7	0.041254125412541254	5	0.041254125412541254	
8	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180313MINWAS.txt	1	0.2940860215053764	8	0.20053763440860214	3	0.18440860215053761	0	0.058602150537634415	5	0.0489247311827957	2	0.0489247311827957	7	0.039247311827956995	10	0.029569892473118285	6	0.02634408602150538	4	0.02634408602150538	9	0.023118279569892475	11	0.01989247311827957	
9	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151028SASOKC.txt	7	0.19598765432098766	5	0.18672839506172842	0	0.11265432098765434	6	0.09413580246913582	3	0.06635802469135803	1	0.06635802469135803	2	0.05709876543209877	11	0.04783950617283951	9	0.04783950617283951	8	0.04783950617283951	10	0.03858024691358025	4	0.03858024691358025	
10	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180317SACUTA.txt	7	0.3420441347270616	0	0.18524970963995355	8	0.1329849012775842	10	0.06329849012775843	1	0.056329849012775844	5	0.04587688734030198	11	0.0389082462253194	2	0.035423925667828114	9	0.03193960511033682	4	0.03193960511033682	6	0.02148664343786295	3	0.014518002322880372	
11	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171127LALLAC.txt	6	0.22143974960876367	8	0.20735524256651017	0	0.18857589984350548	1	0.07120500782472614	3	0.06651017214397496	2	0.05242566510172145	10	0.038341158059467924	5	0.038341158059467924	9	0.033646322378716745	7	0.033646322378716745	11	0.024256651017214397	4	0.024256651017214397	
12	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20160314MINPHO.txt	1	0.2495291902071563	4	0.22693032015065911	0	0.10263653483992467	3	0.0800376647834275	11	0.06308851224105462	2	0.05178907721280603	7	0.04613935969868174	9	0.04048964218455744	8	0.04048964218455744	10	0.03483992467043315	5	0.03483992467043315	6	0.029190207156308854	
13	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20171227NYKCHI.txt	4	0.26746031746031745	11	0.2626984126984127	8	0.1484126984126984	0	0.06746031746031747	6	0.043650793650793655	7	0.038888888888888896	1	0.038888888888888896	3	0.03412698412698413	10	0.029365079365079365	2	0.029365079365079365	9	0.019841269841269844	5	0.019841269841269844	
14	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170116ATLNYK.txt	4	0.3357605177993528	2	0.1464401294498382	8	0.08818770226537218	3	0.06877022653721683	1	0.06877022653721683	10	0.063915857605178	11	0.059061488673139165	7	0.03964401294498383	0	0.03964401294498383	9	0.03478964401294499	5	0.02993527508090615	6	0.025080906148867314	
15	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20151125ATLMIN.txt	1	0.24962292609351433	0	0.23604826546003016	2	0.14555052790346906	11	0.07767722473604827	10	0.06862745098039216	5	0.04600301659125189	7	0.041478129713423836	6	0.041478129713423836	3	0.02790346907993967	9	0.023378582202111614	4	0.023378582202111614	8	0.018853695324283562	
16	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20180201TORWAS.txt	10	0.37475049900199603	8	0.1621756487025948	3	0.1591816367265469	7	0.03942115768463074	5	0.03942115768463074	2	0.03642714570858284	1	0.03642714570858284	6	0.03343313373253493	0	0.03343313373253493	9	0.03043912175648703	4	0.03043912175648703	11	0.024451097804391222	
17	file:/Users/ziyingzhao/Desktop/Mallet%20project/docs/20170311MINMIL.txt	1	0.2800338409475465	9	0.24957698815566834	10	0.08714043993231811	0	0.08206429780033841	7	0.05668358714043994	8	0.046531302876480544	3	0.046531302876480544	5	0.03637901861252115	11	0.031302876480541454	6	0.031302876480541454	4	0.031302876480541454	2	0.021150592216582064	
